Graph,T_1 Value,T_1 Pot,T_1 Ratios,T_1 Time,T_1 Orientation,T_2 Value,T_2 Pot,T_2 Pot Ratios,T_2 Orientation,B_2 Value,B_2 Pot,B_2 Pot Ratios,B_2 Orientation,SamePot,TileTime,BondTime
FCvbg,3,"[aA, aAAA, aaA]","[1, 2, 4]",0.02204190008342266,"[[0, 0, 0, 0.0, 1.0, 1.0, 0], [0, 0, 0, 0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 0, 0.0, 1.0], [1.0, 0, 0, 0, 0.0, 0, 1.0], [0.0, 1.0, 0, 1.0, 0, 0, 0], [0.0, 0.0, 1.0, 0, 0, 0, 0.0], [0, 0.0, 0.0, 0.0, 0, 1.0, 0]]",4,"[abBB, aB, AABB, bbB]","[1, 1, 1, 4]","[[[0, 0, 0, -0.0, -0.0, -0.0, 0], [0, 0, 0, 0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0, 1.0, -0.0], [-0.0, 0, 0, 0, -0.0, 0, -0.0], [-0.0, -0.0, 0, -0.0, 0, 0, 0], [-0.0, -0.0, -0.0, 0, 0, 0, -0.0], [0, -0.0, -0.0, -0.0, 0, 1.0, 0]], [[0, 0, 0, 1.0, -0.0, 1.0, 0], [0, 0, 0, 0, -0.0, 1.0, 1.0], [0, 0, 0, 0, 0, -0.0, -0.0], [-0.0, 0, 0, 0, 1.0, 0, 1.0], [1.0, 1.0, 0, -0.0, 0, 0, 0], [-0.0, -0.0, -0.0, 0, 0, 0, -0.0], [0, -0.0, 1.0, -0.0, 0, -0.0, 0]]]",2,,,,True,4.690434299991466,6.1289883001009
FCvbo,3,"[aAA, aA, aaaA]","[4, 1, 2]",0.024334500078111887,"[[0, 0, 0, -0.0, -0.0, 1.0, 0], [0, 0, 0, 0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 0, 1.0, -0.0], [1.0, 0, 0, 0, -0.0, 0, -0.0], [1.0, 1.0, 0, 1.0, 0, 0, -0.0], [0.0, 1.0, 0.0, 0, 0, 0, 0], [0, 0.0, 1.0, 1.0, 1.0, 0, 0]]",4,"[abB, AbBB, AB, bbb]","[3, 2, 1, 1]","[[[0, 0, 0, 0.0, 1.0, 0.0, 0], [0, 0, 0, 0, 0.0, -0.0, 1.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, -0.0, 0, 0.0], [0.0, 0.0, 0, 0.0, 0, 0, 0.0], [-0.0, -0.0, 1.0, 0, 0, 0, 0], [0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0.0, 0.0, 1.0, 0], [0, 0, 0, 0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [1.0, 0, 0, 0, 1.0, 0, 1.0], [-0.0, -0.0, 0, 0.0, 0, 0, 1.0], [0.0, 1.0, 0.0, 0, 0, 0, 0], [0, -0.0, 1.0, -0.0, -0.0, 0, 0]]]",2,,,,True,4.018867200007662,6.901654300047085
FCvbw,4,"[aAA, AAAAA, aaaa, aA]","[3, 1, 2, 1]",0.030780599918216467,"[[0, 0, 0, 1.0, 0.0, 0.0, 0], [0, 0, 0, 0, -0.0, 0.0, 1.0], [0, 0, 0, 0, 0, -0.0, 1.0], [0.0, 0, 0, 0, -0.0, 0, 1.0], [1.0, 1.0, 0, 1.0, 0, 0, 1.0], [1.0, 1.0, 1.0, 0, 0, 0, 1.0], [0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]]",4,"[ab, aBBB, AAAbb, bbB]","[1, 2, 1, 3]","[[[0, 0, 0, -0.0, -0.0, -0.0, 0], [0, 0, 0, 0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0, 0.0, 1.0], [-0.0, 0, 0, 0, -0.0, 0, -0.0], [-0.0, -0.0, 0, -0.0, 0, 0, 1.0], [-0.0, -0.0, 0.0, 0, 0, 0, 1.0], [0, -0.0, 0.0, -0.0, -0.0, -0.0, 0]], [[0, 0, 0, 0.0, 1.0, 1.0, 0], [0, 0, 0, 0, 1.0, 1.0, 0.0], [0, 0, 0, 0, 0, 1.0, -0.0], [1.0, 0, 0, 0, 1.0, 0, 0.0], [-0.0, -0.0, 0, -0.0, 0, 0, -0.0], [-0.0, -0.0, 0.0, 0, 0, 0, -0.0], [0, 1.0, 0.0, 1.0, -0.0, -0.0, 0]]]",2,,,,True,2.2514284999342635,26.87933039991185
FCvcw,4,"[aaAA, aAA, aA, a]","[4, 1, 1, 1]",0.028228500043042004,"[[0, 0, 0, -0.0, -0.0, 1.0, 1.0], [0, 0, 0, 0, 1.0, -0.0, 0], [0, 0, 0, 0, 0, 1.0, 0], [1.0, 0, 0, 0, -0.0, 0, -0.0], [1.0, 0.0, 0, 1.0, 0, 0, -0.0], [0.0, 1.0, 0.0, 0, 0, 0, 1.0], [0.0, 0, 0, 1.0, 1.0, 0.0, 0]]",5,"[aBBB, AbB, A, bbbB, bb]","[2, 1, 1, 2, 1]","[[[0, 0, 0, -0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0.0, 0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0, 0, 0, 0.0, 0, 0.0], [0.0, 0.0, 0, 1.0, 0, 0, 0.0], [-0.0, -0.0, 1.0, 0, 0, 0, -0.0], [0.0, 0, 0, -0.0, 0.0, 0.0, 0]], [[0, 0, 0, 1.0, 1.0, 1.0, 0.0], [0, 0, 0, 0, 1.0, 1.0, 0], [0, 0, 0, 0, 0, -0.0, 0], [-0.0, 0, 0, 0, 0.0, 0, 1.0], [0.0, 0.0, 0, 0.0, 0, 0, 0.0], [-0.0, 0.0, 0.0, 0, 0, 0, 0.0], [1.0, 0, 0, -0.0, 1.0, 1.0, 0]]]",2,,,,True,10.568083500023931,6.2006794000044465
FCvdW,2,"[aaAA, aA]","[4, 3]",0.016948299948126078,"[[0, 0, 0, -0.0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 1.0, 0.0, 0], [0, 0, 0, 0, 0, -0.0, 1.0], [1.0, 0, 0, 0, -0.0, 0, 0], [1.0, 0.0, 0, 1.0, 0, 0, 0.0], [0.0, 1.0, 1.0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0, 1.0, 1.0, 0]]",4,"[aBBB, AABB, bbbB, bb]","[2, 1, 1, 3]","[[[0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, 0, -0.0, -0.0, 0], [0, 0, 0, 0, 0, -0.0, -0.0], [-0.0, 0, 0, 0, -0.0, 0, 0], [-0.0, -0.0, 0, -0.0, 0, 0, 1.0], [-0.0, -0.0, -0.0, 0, 0, 0, 1.0], [-0.0, 0, -0.0, 0, -0.0, -0.0, 0]], [[0, 0, 0, -0.0, 1.0, 1.0, 1.0], [0, 0, 0, 0, 1.0, 1.0, 0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 0, 0, 0, 1.0, 0, 0], [-0.0, -0.0, 0, -0.0, 0, 0, -0.0], [-0.0, -0.0, -0.0, 0, 0, 0, -0.0], [-0.0, 0, -0.0, 0, -0.0, -0.0, 0]]]",2,,,,True,7.309058500104584,2.3984845000086352
FCvdg,3,"[aaaA, aAA, AA]","[3, 2, 2]",0.022239399957470596,"[[0, 0, 0, 1.0, 1.0, 1.0, -0.0], [0, 0, 0, 0, -0.0, -0.0, 0], [0, 0, 0, 0, 0, -0.0, -0.0], [0.0, 0, 0, 0, 1.0, 0, -0.0], [0.0, 1.0, 0, 0.0, 0, 0, 0], [0.0, 1.0, 1.0, 0, 0, 0, 1.0], [1.0, 0, 1.0, 1.0, 0, 0.0, 0]]",4,"[aC, ABcC, bBcc, bcC]","[2, 2, 1, 2]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 1.0, 0], [0, 0, 0, 0, 0, 0.0, 1.0], [0.0, 0, 0, 0, 0.0, 0, 0.0], [0.0, 0.0, 0, 0.0, 0, 0, 0], [0.0, 0.0, 0.0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0.0, 0, 0.0, 0]], [[0, 0, 0, -0.0, -0.0, 1.0, 0.0], [0, 0, 0, 0, 0.0, -0.0, 0], [0, 0, 0, 0, 0, 0.0, -0.0], [-0.0, 0, 0, 0, -0.0, 0, 1.0], [1.0, 0.0, 0, 0.0, 0, 0, 0], [-0.0, -0.0, -0.0, 0, 0, 0, -0.0], [-0.0, 0, -0.0, -0.0, 0, -0.0, 0]], [[0, 0, 0, 1.0, 0.0, -0.0, 1.0], [0, 0, 0, 0, -0.0, -0.0, 0], [0, 0, 0, 0, 0, -0.0, -0.0], [0.0, 0, 0, 0, 1.0, 0, 0.0], [-0.0, 1.0, 0, 0.0, 0, 0, 0], [0.0, 0.0, 1.0, 0, 0, 0, 0.0], [0.0, 0, -0.0, -0.0, 0, 1.0, 0]]]",2,"[abBB, aB, AAB, Abbb, Abb]","[2, 2, 1, 1, 1]","[[[0, 0, 0, 0.0, 1.0, -0.0, -0.0], [0, 0, 0, 0, 1.0, 0.0, 0], [0, 0, 0, 0, 0, 1.0, 0.0], [0.0, 0, 0, 0, 0.0, 0, 0.0], [0.0, 0.0, 0, 0.0, 0, 0, 0], [-0.0, -0.0, -0.0, 0, 0, 0, -0.0], [-0.0, 0, -0.0, 1.0, 0, 0.0, 0]], [[0, 0, 0, 0.0, 0.0, -0.0, 1.0], [0, 0, 0, 0, 0.0, -0.0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [1.0, 0, 0, 0, 1.0, 0, 0.0], [-0.0, 0.0, 0, 0.0, 0, 0, 0], [1.0, 1.0, 0.0, 0, 0, 0, 1.0], [-0.0, 0, 1.0, 0.0, 0, -0.0, 0]]]",False,53.37619750003796,51.13419220002834
FCvdo,3,"[aA, AAA, aaaA]","[2, 2, 3]",0.024166899966076016,"[[0, 0, 0, 1.0, -0.0, 1.0, 1.0], [0, 0, 0, 0, -0.0, 1.0, 0], [0, 0, 0, 0, 0, 1.0, -0.0], [0.0, 0, 0, 0, -0.0, 0, -0.0], [1.0, 1.0, 0, 1.0, 0, 0, -0.0], [0.0, 0.0, 0.0, 0, 0, 0, 0], [0.0, 0, 1.0, 1.0, 1.0, 0, 0]]",4,"[aBB, AbBB, bbbB, bb]","[2, 2, 1, 2]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0.0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, -0.0, 0, 1.0], [0.0, 0.0, 0, 0.0, 0, 0, 0.0], [1.0, -0.0, -0.0, 0, 0, 0, 0], [0.0, 0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 1.0, -0.0, 0.0, -0.0], [0, 0, 0, 0, 1.0, 1.0, 0], [0, 0, 0, 0, 0, 1.0, 1.0], [-0.0, 0, 0, 0, -0.0, 0, -0.0], [1.0, 0.0, 0, 1.0, 0, 0, 1.0], [-0.0, -0.0, -0.0, 0, 0, 0, 0], [1.0, 0, -0.0, 0.0, -0.0, 0, 0]]]",2,,,,True,2.0802712999284267,10.088815900031477
FCvdw,4,"[aAAA, aa, aaA, aaaAA]","[3, 2, 1, 1]",0.032499799970537424,"[[0, 0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 1.0, 1.0, 0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 0, 0, 0, 1.0, 0, -0.0], [1.0, 0.0, 0, 0.0, 0, 0, -0.0], [1.0, 0.0, 0.0, 0, 0, 0, -0.0], [0.0, 0, 0.0, 1.0, 1.0, 1.0, 0]]",4,"[abB, aB, AbBB, bbbbb]","[1, 2, 3, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 1.0, 0.0, 0], [0, 0, 0, 0, 0, 1.0, 0.0], [1.0, 0, 0, 0, 0.0, 0, 0.0], [0.0, 0.0, 0, 0.0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0, 0, 0, 0.0], [0.0, 0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0.0, 0.0, 1.0, 0.0], [0, 0, 0, 0, 0.0, 0.0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 1.0, 0, 0.0], [1.0, 0.0, 0, 0.0, 0, 0, 0.0], [0.0, 1.0, 0.0, 0, 0, 0, 0.0], [1.0, 0, 1.0, 1.0, 1.0, 1.0, 0]]]",2,,,,True,2.104846299975179,25.346448000054806
FCveg,4,"[aaA, aAAA, aaa, a]","[2, 3, 1, 1]",0.03310940007213503,"[[0, 0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 0, -0.0, 1.0, 1.0], [0, 0, 0, 0, 0, 1.0, 0], [1.0, 0, 0, 0, 1.0, 0, 1.0], [1.0, 1.0, 0, 0.0, 0, 0, 0], [1.0, 0.0, 0.0, 0, 0, 0, -0.0], [0.0, 0.0, 0, 0.0, 0, 1.0, 0]]",4,"[abB, a, AbBB, bbb]","[2, 1, 3, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 0, 1.0, 0], [1.0, 0, 0, 0, -0.0, 0, -0.0], [-0.0, -0.0, 0, -0.0, 0, 0, 0], [0.0, 0.0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0.0, 0, 0.0, 0]], [[0, 0, 0, -0.0, -0.0, 1.0, -0.0], [0, 0, 0, 0, -0.0, 1.0, -0.0], [0, 0, 0, 0, 0, -0.0, 0], [-0.0, 0, 0, 0, -0.0, 0, 1.0], [1.0, 1.0, 0, 1.0, 0, 0, 0], [-0.0, -0.0, -0.0, 0, 0, 0, 1.0], [1.0, -0.0, 0, -0.0, 0, -0.0, 0]]]",2,,,,True,1.5600804999703541,6.888568600057624
F?bFw,4,"[a, aA, aAA, aaaAAA]","[2, 2, 2, 1]",0.032436800000141375,"[[0, 0, 0, 0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 0, 1.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0, 0, 0, 0, 0, -0.0], [1.0, 0.0, 0, 0, 0, 0, -0.0], [0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0]]",4,"[aB, AAbBBB, bbB, b]","[2, 1, 2, 2]","[[[0, 0, 0, 0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 1.0], [0, 0, 0, 0, 0, 0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0, 0, 0, 0, 0, 1.0], [0.0, 0.0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0, 1.0, 0.0, 1.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 1.0], [0, 0, 0, 0, 0, 0, 1.0], [0.0, 0, 0, 0, 0, 0, 0.0], [1.0, 1.0, 0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0]]]",2,,,,True,0.6639496999996481,6.656001800001832
FCveo,4,"[aAAA, aaA, aaa, a]","[3, 2, 1, 1]",0.027478199917823076,"[[0, 0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 1.0, -0.0, 1.0], [0, 0, 0, 0, 0, 1.0, 0], [1.0, 0, 0, 0, 1.0, 0, 1.0], [1.0, 0.0, 0, 0.0, 0, 0, -0.0], [1.0, 1.0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0, 0.0, 1.0, 0, 0]]",4,"[abBB, AABB, bbB, b]","[2, 1, 3, 1]","[[[0, 0, 0, -0.0, 1.0, -0.0, -0.0], [0, 0, 0, 0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0, 0, 0, 0.0, 0, 0.0], [-0.0, -0.0, 0, -0.0, 0, 0, -0.0], [0.0, 0.0, 0.0, 0, 0, 0, 0], [-0.0, -0.0, 0, -0.0, 1.0, 0, 0]], [[0, 0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 1.0, -0.0, 1.0], [0, 0, 0, 0, 0, 1.0, 0], [1.0, 0, 0, 0, 1.0, 0, -0.0], [-0.0, -0.0, 0, -0.0, 0, 0, -0.0], [1.0, 1.0, 0.0, 0, 0, 0, 0], [-0.0, -0.0, 0, 1.0, -0.0, 0, 0]]]",2,,,,True,1.982934399973601,6.918198700062931
FCvew,4,"[a, AAA, aaAAA, aaaA]","[1, 2, 1, 3]",0.032785800052806735,"[[0, 0, 0, 1.0, 1.0, -0.0, 1.0], [0, 0, 0, 0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0, 1.0, 0], [0.0, 0, 0, 0, -0.0, 0, -0.0], [0.0, 1.0, 0, 1.0, 0, 0, 1.0], [1.0, 1.0, 0.0, 0, 0, 0, 1.0], [0.0, 1.0, 0, 1.0, 0.0, 0.0, 0]]",4,"[aBB, AABBB, bbbB, b]","[2, 1, 3, 1]","[[[0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, 0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 0, -0.0, 0], [-0.0, 0, 0, 0, -0.0, 0, 1.0], [-0.0, -0.0, 0, -0.0, 0, 0, -0.0], [-0.0, -0.0, -0.0, 0, 0, 0, -0.0], [-0.0, -0.0, 0, -0.0, -0.0, -0.0, 0]], [[0, 0, 0, 1.0, 1.0, -0.0, 1.0], [0, 0, 0, 0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0, 1.0, 0], [-0.0, 0, 0, 0, -0.0, 0, -0.0], [-0.0, 1.0, 0, 1.0, 0, 0, 1.0], [1.0, 1.0, -0.0, 0, 0, 0, 1.0], [-0.0, -0.0, 0, -0.0, -0.0, -0.0, 0]]]",2,,,,True,0.7595613000448793,22.215072000049986
FCvfG,3,"[aaA, aAAA, aa]","[2, 3, 2]",0.02238260000012815,"[[0, 0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 0, -0.0, 1.0, 1.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 0, 0, 0, 1.0, 0, 0], [1.0, 1.0, 0, 0.0, 0, 0, 0], [1.0, 0.0, 0.0, 0, 0, 0, -0.0], [0.0, 0.0, 0.0, 0, 0, 1.0, 0]]",4,"[abBB, AAb, ABB, bb]","[3, 1, 1, 2]","[[[0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 0.0, 0, 0], [0.0, 0.0, 0, 0.0, 0, 0, 0], [0.0, 1.0, 0.0, 0, 0, 0, 0.0], [0.0, 1.0, 0.0, 0, 0, 0.0, 0]], [[0, 0, 0, 0.0, 0.0, 1.0, 0.0], [0, 0, 0, 0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 0, 0, 0, 1.0, 0, 0], [0.0, 0.0, 0, 0.0, 0, 0, 0], [0.0, 0.0, 0.0, 0, 0, 0, 1.0], [1.0, 0.0, 0.0, 0, 0, 0.0, 0]]]",2,,,,True,4.325114600011148,10.063967199996114
FCvfO,3,"[aAAA, aaA, aa]","[3, 2, 2]",0.024304699967615306,"[[0, 0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 1.0, -0.0, 1.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 0, 0, 0, 1.0, 0, 0], [1.0, 0.0, 0, 0.0, 0, 0, -0.0], [1.0, 1.0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0, 1.0, 0, 0]]",4,"[abBB, AAb, ABB, bb]","[3, 1, 1, 2]","[[[0, 0, 0, -0.0, -0.0, 1.0, -0.0], [0, 0, 0, 0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [-0.0, 0, 0, 0, -0.0, 0, 0], [-0.0, 1.0, 0, -0.0, 0, 0, -0.0], [-0.0, -0.0, -0.0, 0, 0, 0, 0], [-0.0, 1.0, -0.0, 0, -0.0, 0, 0]], [[0, 0, 0, -0.0, 1.0, -0.0, -0.0], [0, 0, 0, 0, -0.0, 1.0, -0.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 0, 0, 0, 1.0, 0, 0], [-0.0, -0.0, 0, -0.0, 0, 0, 1.0], [-0.0, -0.0, -0.0, 0, 0, 0, 0], [1.0, -0.0, -0.0, 0, -0.0, 0, 0]]]",2,,,,True,4.484917799942195,10.280903900042176
FCvfW,4,"[aAAA, aaA, aa, aaaAA]","[3, 1, 2, 1]",0.03191740007605404,"[[0, 0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 1.0, 1.0, -0.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 0, 0, 0, 1.0, 0, 0], [1.0, 0.0, 0, 0.0, 0, 0, -0.0], [1.0, 0.0, 0.0, 0, 0, 0, -0.0], [0.0, 1.0, 0.0, 0, 1.0, 1.0, 0]]",4,"[abB, aB, AbBB, bbbbb]","[1, 2, 3, 1]","[[[0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 1.0, -0.0, -0.0], [0, 0, 0, 0, 0, 1.0, -0.0], [1.0, 0, 0, 0, -0.0, 0, 0], [-0.0, 0.0, 0, -0.0, 0, 0, -0.0], [-0.0, 0.0, -0.0, 0, 0, 0, -0.0], [-0.0, 0.0, -0.0, 0, -0.0, -0.0, 0]], [[0, 0, 0, -0.0, 1.0, -0.0, -0.0], [0, 0, 0, 0, -0.0, 1.0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [-0.0, 0, 0, 0, -0.0, 0, 0], [-0.0, -0.0, 0, 1.0, 0, 0, -0.0], [1.0, -0.0, -0.0, 0, 0, 0, -0.0], [1.0, 1.0, 1.0, 0, 1.0, 1.0, 0]]]",2,,,,True,2.1876595000503585,25.65685609995853
FCvfg,4,"[aaaAA, aAA, aaAA, aa]","[1, 3, 2, 1]",0.032828500028699636,"[[0, 0, 0, -0.0, 1.0, 1.0, -0.0], [0, 0, 0, 0, 1.0, -0.0, -0.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 0, 0, 0, -0.0, 0, -0.0], [0.0, 0.0, 0, 1.0, 0, 0, 0], [0.0, 1.0, 0.0, 0, 0, 0, 1.0], [1.0, 1.0, 0.0, 1.0, 0, 0.0, 0]]",4,"[abBB, aB, AAAbB, bbB]","[2, 1, 1, 3]","[[[0, 0, 0, 0.0, 0.0, -0.0, 1.0], [0, 0, 0, 0, -0.0, -0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 1.0], [-0.0, 0, 0, 0, -0.0, 0, 0.0], [-0.0, -0.0, 0, 0.0, 0, 0, 0], [-0.0, 0.0, 0.0, 0, 0, 0, 1.0], [0.0, -0.0, 0.0, 0.0, 0, -0.0, 0]], [[0, 0, 0, -0.0, -0.0, 1.0, -0.0], [0, 0, 0, 0, 1.0, 1.0, -0.0], [0, 0, 0, 0, 0, 0.0, -0.0], [1.0, 0, 0, 0, 0.0, 0, 1.0], [1.0, 0.0, 0, 1.0, 0, 0, 0], [0.0, -0.0, 1.0, 0, 0, 0, -0.0], [0.0, 1.0, -0.0, 0.0, 0, 0.0, 0]]]",2,,,,True,2.7447599000297487,25.840110399993137
FCvfo,4,"[aAAA, aaA, aA, aaaAA]","[2, 3, 1, 1]",0.032499799970537424,"[[0, 0, 0, 1.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 1.0, 0.0, 1.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0.0, 0, 0, 0, 1.0, 0, 1.0], [1.0, 0.0, 0, 0.0, 0, 0, 0.0], [1.0, 1.0, 0.0, 0, 0, 0, 0], [1.0, 0.0, 1.0, 0.0, 1.0, 0, 0]]",4,"[abB, AbBB, AB, bbbbB]","[3, 2, 1, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 1.0, -0.0, -0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [1.0, 0, 0, 0, -0.0, 0, -0.0], [0.0, 0.0, 0, 0.0, 0, 0, 0.0], [-0.0, -0.0, 1.0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 0, -0.0, 1.0, -0.0], [0, 0, 0, 0, 0, -0.0, 0.0], [-0.0, 0, 0, 0, 1.0, 0, -0.0], [1.0, -0.0, 0, -0.0, 0, 0, 0.0], [1.0, -0.0, -0.0, 0, 0, 0, 0], [-0.0, 1.0, 1.0, 1.0, 1.0, 0, 0]]]",2,,,,True,1.5857095000101253,26.052019399940036
FCvfw,4,"[aaaAAA, aaa, aAAA, aA]","[1, 2, 3, 1]",0.03199080005288124,"[[0, 0, 0, 0.0, 0.0, 1.0, 0.0], [0, 0, 0, 0, 1.0, 1.0, 1.0], [0, 0, 0, 0, 0, 0.0, 1.0], [1.0, 0, 0, 0, 1.0, 0, 1.0], [1.0, 0.0, 0, 0.0, 0, 0, 0.0], [0.0, 0.0, 1.0, 0, 0, 0, 0.0], [1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0]]",4,"[aBB, AABBBB, bbbB, bb]","[2, 1, 3, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0.0, 1.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 0.0, 0, 1.0], [0.0, 0.0, 0, 0.0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 1.0, 1.0, 0.0, 1.0], [0, 0, 0, 0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0, 1.0, 1.0], [-0.0, 0, 0, 0, -0.0, 0, -0.0], [0.0, 1.0, 0, 1.0, 0, 0, 1.0], [1.0, 1.0, -0.0, 0, 0, 0, 1.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]]]",2,,,,True,1.3182557000545785,35.28847319993656
FCvtw,3,"[aAAA, aa, aaaAA]","[3, 2, 2]",0.0251816000090912,"[[0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 1.0, 1.0, 0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 0, 0, 0, 0.0, 0.0, 0.0], [0.0, 0.0, 0, 1.0, 0, 0, 0.0], [1.0, 0.0, 0.0, 1.0, 0, 0, 1.0], [1.0, 0, 0.0, 1.0, 1.0, 0.0, 0]]",3,"[aB, AbBBB, bbbB]","[2, 2, 3]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 1.0, 0], [0, 0, 0, 0, 0, 0.0, 1.0], [0.0, 0, 0, 0, 0.0, 0.0, 0.0], [0.0, 0.0, 0, 0.0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0.0], [0.0, 0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 1.0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 0.0, 0.0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0, 1.0, 1.0, 1.0], [1.0, 1.0, 0, 0.0, 0, 0, 1.0], [0.0, 0.0, 1.0, 0.0, 0, 0, 0.0], [0.0, 0, 0.0, 0.0, 0.0, 1.0, 0]]]",2,,,,True,0.1590935999993235,22.117176299914718
